year,month,n_days,births,total_pop,births_pct,births_pct_day,date,seasonal,trend,remainder,country
1938,1,31,51820,41215000,0.0012573092320757005,40.5583623250226,1938-01-01,-0.6840854711427544,41.52930684972015,-0.28685905355479946,England and Wales
1938,2,28,47421,41215000,0.0011505762465121921,41.09200880400686,1938-02-01,0.7033958820102892,41.481810363721415,-1.093197441724847,England and Wales
1938,3,31,54887,41215000,0.0013317238869343685,42.95883506239899,1938-03-01,2.1299547650867225,41.43431387772268,-0.6054335804104127,England and Wales
1938,4,30,54623,41215000,0.0013253184520198957,44.17728173399652,1938-04-01,1.422450839346036,41.382936498662616,1.3718943959878729,England and Wales
1938,5,31,56853,41215000,0.0013794249666383598,44.49757956897935,1938-05-01,1.8248088211208409,41.33155911960255,1.3412116282559552,England and Wales
1938,6,30,53145,41215000,0.0012894577217032633,42.98192405677544,1938-06-01,1.0269970171578184,41.2865775716959,0.6683494679217219,England and Wales
1938,7,31,53214,41215000,0.0012911318694650007,41.64941514403228,1938-07-01,0.3914784592699,41.24159602378925,0.016340660973135357,England and Wales
1938,8,31,50444,41215000,0.0012239233288851147,39.481397705971446,1938-08-01,-0.8013444611047009,41.19854264755905,-0.9158004804829076,England and Wales
1938,9,30,50545,41215000,0.0012263738930001213,40.87912976667071,1938-09-01,0.4378581248712439,41.15548927132886,-0.7142176295293936,England and Wales
1938,10,31,50079,41215000,0.001215067329855635,39.19572031792371,1938-10-01,-1.6174636478939821,41.08223426402597,-0.26905029820827764,England and Wales
1938,11,30,47850,41215000,0.0011609850782482107,38.69950260827369,1938-11-01,-2.6217717532338556,41.00897925672307,0.3122951047844751,England and Wales
1938,12,31,50323,41215000,0.0012209875045493146,39.386693695139186,1938-12-01,-2.212278415536438,40.99315400544652,0.6058181052291047,England and Wales
1939,1,31,51350,41460000,0.001238543174143753,39.95300561754042,1939-01-01,-0.6840854711427544,40.97732875416997,-0.34023766548679646,England and Wales
1939,2,28,46990,41460000,0.0011333815726000964,40.4779133071463,1939-02-01,0.7033958820102892,40.982735183348666,-1.2082177582126548,England and Wales
1939,3,31,54389,41460000,0.0013118427399903521,42.31750774162426,1939-03-01,2.1299547650867225,40.988141612527365,-0.8005886359898255,England and Wales
1939,4,30,54127,41460000,0.00130552339604438,43.51744653481267,1939-04-01,1.422450839346036,40.930028154271355,1.1649675411952813,England and Wales
1939,5,31,56337,41460000,0.0013588277858176555,43.83315438121469,1939-05-01,1.8248088211208409,40.87191469601535,1.1364308640784984,England and Wales
1939,6,30,52662,41460000,0.0012701881331403763,42.33960443801254,1939-06-01,1.0269970171578184,40.81841878934927,0.4941886315054518,England and Wales
1939,7,31,53515,41460000,0.0012907621804148577,41.63748969080186,1939-07-01,0.3914784592699,40.764922882683194,0.4810883488487647,England and Wales
1939,8,31,51338,41460000,0.0012382537385431742,39.943668985263685,1939-08-01,-0.8013444611047009,40.78452611965426,-0.03951267328587704,England and Wales
1939,9,30,50605,41460000,0.0012205740472744815,40.68580157581605,1939-09-01,0.4378581248712439,40.80412935662532,-0.5561859056805076,England and Wales
1939,10,31,48832,41460000,0.0011778099372889532,37.99386894480494,1939-10-01,-1.6174636478939821,40.81141917872856,-1.2000865860296415,England and Wales
1939,11,30,46025,41460000,0.0011101061263868789,37.003537546229296,1939-11-01,-2.6217717532338556,40.81870900083181,-1.193399701368655,England and Wales
1939,12,31,48309,41460000,0.0011651953690303908,37.58694738807712,1939-12-01,-2.212278415536438,40.77159322334132,-0.9723674197277603,England and Wales
1940,1,31,50281,39889000,0.001260522951189551,40.66203068353391,1940-01-01,-0.6840854711427544,40.72447744585083,0.6216387088258273,England and Wales
1940,2,29,49846,39889000,0.001249617689087217,43.09026514093852,1940-02-01,0.7033958820102892,40.70989933021781,1.6769699287104203,England and Wales
1940,3,31,53583,39889000,0.0013433026648950839,43.33234402887367,1940-03-01,2.1299547650867225,40.695321214584794,0.5070680492021538,England and Wales
1940,4,30,52340,39889000,0.0013121411918072651,43.73803972690884,1940-04-01,1.422450839346036,40.649306561660865,1.666282325901939,England and Wales
1940,5,31,53100,39889000,0.0013311940635262855,42.94174398471888,1940-05-01,1.8248088211208409,40.60329190873693,0.5136432548611154,England and Wales
1940,6,30,47749,39889000,0.001197046804883552,39.90156016278506,1940-06-01,1.0269970171578184,40.49537088523607,-1.6208077396088285,England and Wales
1940,7,31,49459,39889000,0.0012399157662513474,39.997282782301525,1940-07-01,0.3914784592699,40.38744986173522,-0.781645538703593,England and Wales
1940,8,31,49217,39889000,0.0012338489307829226,39.80157841235234,1940-08-01,-0.8013444611047009,40.24137244097521,0.3615504324818275,England and Wales
1940,9,30,50516,39889000,0.0012664142996816165,42.21380998938722,1940-09-01,0.4378581248712439,40.095295020215204,1.6806568443007777,England and Wales
1940,10,31,46133,39889000,0.0011565343829125824,37.30756073911556,1940-10-01,-1.6174636478939821,39.97488924893227,-1.0498648619227282,England and Wales
1940,11,30,41560,39889000,0.0010418912482137934,34.72970827379311,1940-11-01,-2.6217717532338556,39.854483477649346,-2.50300345062238,England and Wales
1940,12,31,46336,39889000,0.0011616235052270048,37.47172597506467,1940-12-01,-2.212278415536438,39.792087519793284,-0.108083129192174,England and Wales
1941,1,31,48889,38743000,0.0012618795653408358,40.70579243034954,1941-01-01,-0.6840854711427544,39.72969156193722,1.660186339555068,England and Wales
1941,2,28,44708,38743000,0.001153963296595514,41.21297487841122,1941-02-01,0.7033958820102892,39.80743037031108,0.7021486260898442,England and Wales
1941,3,31,49406,38743000,0.0012752239114162559,41.136255206975996,1941-03-01,2.1299547650867225,39.88516917868495,-0.878868736795674,England and Wales
1941,4,30,47833,38743000,0.0012346230286761478,41.15410095587159,1941-04-01,1.422450839346036,40.11497868657898,-0.3833285700534219,England and Wales
1941,5,31,49550,38743000,0.0012789407118705314,41.25615199582359,1941-05-01,1.8248088211208409,40.34478819447302,-0.9134450197702648,England and Wales
1941,6,30,45697,38743000,0.0011794904886043931,39.31634962014644,1941-06-01,1.0269970171578184,40.67157074100739,-2.3822181380187715,England and Wales
1941,7,31,48318,38743000,0.0012471414190950623,40.230368357905235,1941-07-01,0.3914784592699,40.99835328754177,-1.1594633889064312,England and Wales
1941,8,31,49417,38743000,0.0012755078336731797,41.14541398945741,1941-08-01,-0.8013444611047009,41.4103897958383,0.5363686547238089,England and Wales
1941,9,30,50570,38743000,0.0013052680484216504,43.50893494738835,1941-09-01,0.4378581248712439,41.82242630413483,1.2486505183822771,England and Wales
1941,10,31,49172,38743000,0.0012691841106780579,40.94142292509864,1941-10-01,-1.6174636478939821,42.39419877401294,0.16468779897968489,England and Wales
1941,11,30,46158,38743000,0.001191389412280928,39.71298040936427,1941-11-01,-2.6217717532338556,42.965971243891055,-0.6312190812929259,England and Wales
1941,12,31,49373,38743000,0.0012743721446454844,41.10877885953175,1941-12-01,-2.212278415536438,43.577710932439864,-0.2566536573716718,England and Wales
1942,1,31,52070,38243000,0.0013615563632560206,43.92117300825873,1942-01-01,-0.6840854711427544,44.18945062098867,0.4158078584128049,England and Wales
1942,2,28,47451,38243000,0.0012407760897419136,44.31343177649691,1942-02-01,0.7033958820102892,44.72064117022764,-1.1106052757410154,England and Wales
1942,3,31,56797,38243000,0.0014851606830008105,47.908409129058406,1942-03-01,2.1299547650867225,45.2518317194666,0.5266226445050819,England and Wales
1942,4,30,55007,38243000,0.0014383547315848651,47.945157719495505,1942-04-01,1.422450839346036,45.6931332976114,0.8295735825380675,England and Wales
1942,5,31,57159,38243000,0.0014946264675888398,48.21375701899483,1942-05-01,1.8248088211208409,46.134434875756206,0.25451332211778777,England and Wales
1942,6,30,56144,38243000,0.0014680856627356641,48.93618875785547,1942-06-01,1.0269970171578184,46.54383486604719,1.365356874650459,England and Wales
1942,7,31,55708,38243000,0.001456684883508093,46.98983495187397,1942-07-01,0.3914784592699,46.95323485633818,-0.35487836373410175,England and Wales
1942,8,31,56110,38243000,0.0014671966111445233,47.32892294014591,1942-08-01,-0.8013444611047009,47.32927631707258,0.8009910841780226,England and Wales
1942,9,30,55022,38243000,0.0014387469602280157,47.95823200760052,1942-09-01,0.4378581248712439,47.705317777807,-0.18494389507771558,England and Wales
1942,10,31,54607,38243000,0.001427895301100855,46.06113874518887,1942-10-01,-1.6174636478939821,48.043282318545295,-0.36467992546243977,England and Wales
1942,11,30,51024,38243000,0.0013342049525403342,44.47349841801114,1942-11-01,-2.6217717532338556,48.381246859283586,-1.2859766880385877,England and Wales
1942,12,31,54404,38243000,0.0014225871401302198,45.889907746136124,1942-12-01,-2.212278415536438,48.6625815462604,-0.5603953845878351,England and Wales
1943,1,31,57651,37818000,0.0015244328097731238,49.17525192816528,1943-01-01,-0.6840854711427544,48.9439162332372,0.9154211660708285,England and Wales
1943,2,28,53214,37818000,0.0014071077264794542,50.25384737426622,1943-02-01,0.7033958820102892,49.138252110486285,0.4121993817696463,England and Wales
1943,3,31,60988,37818000,0.0016126712147654556,52.021652089208246,1943-03-01,2.1299547650867225,49.332587987735366,0.5591093363861575,England and Wales
1943,4,30,58983,37818000,0.0015596541329525623,51.98847109841874,1943-04-01,1.422450839346036,49.428778863974074,1.1372413950986342,England and Wales
1943,5,31,61399,37818000,0.0016235390554762282,52.37222759600736,1943-05-01,1.8248088211208409,49.52496974021278,1.0224490346737412,England and Wales
1943,6,30,58522,37818000,0.0015474641705008198,51.58213901669399,1943-06-01,1.0269970171578184,49.58647751497394,0.9686644845622325,England and Wales
1943,7,31,58980,37818000,0.001559574805648104,50.308864698325934,1943-07-01,0.3914784592699,49.647985289735104,0.26940094932093217,England and Wales
1943,8,31,56260,37818000,0.001487651382939341,47.98875428836584,1943-08-01,-0.8013444611047009,49.826034602893955,-1.0359358534234175,England and Wales
1943,9,30,56175,37818000,0.0014854037759796921,49.513459199323066,1943-09-01,0.4378581248712439,50.004083916052814,-0.9284828416009887,England and Wales
